bootstrap_draw,E,A,B,alpha,beta
903,1.6898290348157536,0.35394076359225757,1.240323590313546,0.34000754708414727,0.2798810595414622
904,1.689750537374755,0.3540018859930972,1.2403631896224507,0.3399575477634205,0.27986929384288706
905,1.6898986093422488,0.3539464658086519,1.2401865728624206,0.34001056836386323,0.2799048487914338
906,1.6898375358514222,0.3539876815017836,1.2402249852117262,0.3399738547712854,0.27989626958635755
907,1.6898203868686354,0.35403040279381875,1.24029745399627,0.3399422777606034,0.27991680520169854
908,1.6897878299155136,0.3539730273459168,1.2403111476560444,0.33999038728941433,0.279863171977317
909,1.6898735408772718,0.3539388932219537,1.2402048214650148,0.3400103387956657,0.27988396598389864
910,1.6897453935802416,0.3540419738408813,1.240349659185842,0.3399258553571343,0.2798864494858351
911,1.6897691149821452,0.35393197189466097,1.2404035888676372,0.34001613960594645,0.27985135225661917
912,1.6898400262863729,0.3539473729755284,1.2402756289992765,0.33999395355581835,0.2798818886454318
913,1.6897494111134956,0.3540257312317753,1.240302800785525,0.33993711540629656,0.2798719864922634
914,1.689837269411499,0.3539561046606419,1.240293829638039,0.3399965468148816,0.27988973576299786
915,1.6897040956865914,0.354000777025229,1.2403795587292195,0.33996841307583003,0.27984120740419466
916,1.6897299702616488,0.35394696377977136,1.2404304303307354,0.33999596831217,0.2798339719887
917,1.6898197563564379,0.35392948645967526,1.240360190459064,0.3400185968881593,0.27987139906356684
918,1.6897391739120213,0.354001382185835,1.240303344502876,0.3399657375782212,0.2798521535896838
919,1.68977293006545,0.3539810796110398,1.240303448786736,0.3399628888129809,0.2798607110932092
920,1.6898123817168345,0.35398395570107477,1.2402954975614189,0.33997974090317123,0.27989012209896447
921,1.689849683023008,0.3539951917575126,1.2402032786199044,0.33996795152634446,0.2799054374249248
922,1.6897185544382722,0.3540330940605149,1.2403660170992032,0.3399401644379246,0.27986875642166226
923,1.689905551183361,0.35389016785549876,1.2402894617510345,0.3400465864304058,0.27989693894251483
924,1.6897271379808994,0.35397597990108515,1.2403426929340453,0.33998022244794956,0.2798355207251494
925,1.6899019874348298,0.3539152643824167,1.2402571055130112,0.3400347697119115,0.2799015457498398
926,1.6898035953446164,0.35398208954141425,1.2402668817086062,0.3399723150157588,0.2798773810516098
927,1.6897350885325129,0.35403965816060384,1.2403123450493987,0.3399389122028715,0.2798706168834795
928,1.6897483763192678,0.35403153461867976,1.2403375722211367,0.33992826621339217,0.27988414091243724
929,1.6896927536269284,0.353954367180798,1.2404279065668193,0.3399881079566234,0.27981761164812397
930,1.6897612685452423,0.3540054104049022,1.2403187437020022,0.33994951954671543,0.27986976624862053
931,1.6897502442897394,0.35396120888621607,1.240347922031486,0.3399964075534565,0.27984567977482533
932,1.6897192855117982,0.3540003654608114,1.2402646178280674,0.3399556998014575,0.2798299137542935
933,1.6898503648671401,0.35390193817305254,1.2403477020245683,0.3400423245237812,0.27987845068780326
934,1.6898781384523127,0.3539258776185235,1.240270705517636,0.34001121566000203,0.2798943651996678
935,1.6897775305870455,0.35400047867655504,1.240285505118824,0.33995496099465866,0.27987087391330295
936,1.6897634902482956,0.35400032386476776,1.240333679216436,0.33995248309873016,0.2798668953993551
937,1.6897925943891448,0.3539757459314922,1.240265229962245,0.33998400020715386,0.2798639242861261
938,1.6897463343928814,0.3540471829228756,1.240354366641812,0.33991854376954833,0.27989000191558605
939,1.6897518863936998,0.3539886460481567,1.2402877334110185,0.3399669141778325,0.27984574156018643
940,1.68980973224207,0.3539485216197586,1.2403476589272528,0.3400024906009133,0.2798757530753176
941,1.6897572269179737,0.35399652633956835,1.2403363529077267,0.33996056265933594,0.27986878347802097
942,1.6897597227131347,0.3540091998546598,1.2403200044898814,0.339954750088968,0.2798719449424098
943,1.6897869464884911,0.3539923195314839,1.240385253354731,0.33996567001658734,0.27988707827151127
944,1.6897795651346228,0.35396812005463585,1.2402798355128968,0.33998528040805603,0.2798563824445007
945,1.6897345761431801,0.35399913949661327,1.240379554477764,0.3399657671366161,0.2798618370998114
946,1.6897420004794044,0.35403797341915305,1.240278466196796,0.3399295792904187,0.27987151997414406
947,1.689869945492337,0.3539750543759018,1.2402743553778057,0.3399830645387663,0.27991937036277187
948,1.6898476567142493,0.3539922705593519,1.2403180905695637,0.3399697870793547,0.27992252613423646
949,1.68986375243487,0.3539818224789134,1.2402937022907425,0.3399809887601306,0.2799181689973749
950,1.6898303215601276,0.3539721267192333,1.2402803710814636,0.33997906053217064,0.2798939662905168
951,1.6898356808259987,0.35394631014696726,1.2403473210047375,0.33999949111634603,0.27988913510109764
952,1.6898563773882058,0.3539209558416842,1.2402618967360994,0.34002805510317663,0.27987725730058377
953,1.6898093843812094,0.3539691709032787,1.2403416172522406,0.3399708036945389,0.27988603310527777
954,1.6897756850047743,0.35397676570461434,1.2402914347664438,0.3399740046070426,0.27985869842228045
955,1.6897449068168138,0.3539819670187303,1.2403802213974926,0.33998000772576237,0.2798609026312759
956,1.6898070349675076,0.35402302297867283,1.240220638469002,0.33993637010755745,0.2798958544839207
957,1.6898312275702034,0.3539426367576566,1.2403462792661832,0.34000895248661184,0.27988216721979686
958,1.6899146316339082,0.3539351889959721,1.240245646197695,0.34000489026385433,0.27992149716349657
959,1.6897923946454574,0.35396362780321716,1.2403334870138192,0.339984067829328,0.2798697535399209
960,1.6898171139422453,0.3540227938930877,1.2402623697197628,0.33994611523455126,0.27991364224449683
961,1.6898340864306312,0.3539753920900575,1.240270635057414,0.33997488944076265,0.27989303384416575
962,1.6897706586316177,0.353966417484427,1.2403931273436963,0.33997730614892285,0.27986897511635245
963,1.6898476239633529,0.3539464658788309,1.240313943461972,0.34000101054627624,0.279894098860595
964,1.6898503986010185,0.3539325725856767,1.240223179962763,0.3400210425195667,0.2798732302056636
965,1.689822774569497,0.3540039956766516,1.2403163194448574,0.33996115932720156,0.2799085677787464
966,1.6899259119424361,0.35394120826048636,1.2402037349219566,0.3399964803962736,0.27992522041627643
967,1.6898715201431107,0.3539457242461326,1.2402112583964566,0.3399938450736173,0.27989255735305263
968,1.6897742474270703,0.3539281445311091,1.2403807985836526,0.34001809317951487,0.2798505447538646
969,1.6897572640459584,0.35401849725096535,1.2403135758500314,0.3399467416451943,0.27987446801905136
970,1.6897857442281425,0.3540240579092133,1.2402898220727807,0.33993662362384597,0.2798911416979984
971,1.6898003166042992,0.354030289076635,1.240332006937239,0.3399402741447515,0.2799060211250195
972,1.6898944385766141,0.3539532692875485,1.2402408440355752,0.3399853394701032,0.2799154085563127
973,1.6898290645538705,0.353979095066942,1.240236644637975,0.3399778458656924,0.27988724003375137
974,1.6897261032329725,0.3539559851840785,1.240399690101341,0.34000400319179075,0.2798362480444612
975,1.6898642336106386,0.3539409751683177,1.240324809169234,0.34001501086329866,0.2799003254599007
976,1.689823021034888,0.3539599233129694,1.2402713138764867,0.33999899805161776,0.27987812531449074
977,1.689687440264534,0.3540300824503781,1.240406114201499,0.3399410692717096,0.27985327717680375
978,1.6897827936001617,0.3540273352977324,1.2402719689121269,0.3399420961083584,0.27989097090624804
979,1.6898413180626874,0.3540385406911408,1.24021282873503,0.33992716658429273,0.27992320175548674
980,1.6897172591740028,0.353987288568986,1.2403869130176983,0.3399864661831083,0.2798456756340645
981,1.6897647528314979,0.35402952843275737,1.240330889915813,0.33993586189715347,0.27988935859083836
982,1.6897116409935176,0.35395417673028556,1.240457967948931,0.33999210655960155,0.2798278364161485
983,1.689735555939058,0.3539796669527604,1.2403515426940643,0.33999243954899866,0.279843318806058
984,1.6897380867916914,0.35398041188249896,1.2403174852365386,0.33998232268984296,0.2798422442121829
985,1.6897547037439504,0.3540250304597818,1.2403546463503545,0.3399398439540973,0.2798848307782044
986,1.6898232733773484,0.35398009968069466,1.2402543130291164,0.3399790390049941,0.2798863910886367
987,1.6898590354396323,0.3539486737588323,1.2403233522225428,0.33999650886914073,0.2799037496708585
988,1.68973312024646,0.35403332252417474,1.2403620687878096,0.33993444012528673,0.2798777447856297
989,1.689853254783603,0.353996388808787,1.2401921103736928,0.33995442755930827,0.2799060234344625
990,1.689834074834383,0.3539771085465376,1.2402559699386198,0.33998472403369784,0.2798928330576599
991,1.689845149279851,0.35395082159815605,1.2402784053664753,0.3399975294532338,0.2798878151810742
992,1.6897153009551604,0.35401829595868645,1.2404029531414906,0.3399537151112396,0.2798628850452842
993,1.6898484914973213,0.3539550087226448,1.2402335990772664,0.33999662703793737,0.27988577197970166
994,1.6896515474996778,0.354013620516533,1.2404579914418465,0.3399510095345748,0.2798261237802316
995,1.689824271032475,0.35395501556509823,1.240306209739719,0.34000903165596275,0.27988205165510394
996,1.6898414943172124,0.3539853783860795,1.2402491186046931,0.3399627499501727,0.2799013142862479
997,1.6897723321888836,0.35401016063988183,1.240333877323364,0.3399555443195705,0.27988448313781233
998,1.6897610895370776,0.3539598943463926,1.240341676448631,0.33999331831303997,0.27984795821808234
999,1.6898311084587705,0.35401070840749,1.2401862768370564,0.3399508385780431,0.2798992570324613
